,Accuracy,Accuracy,Precision,Precision,Recall,Recall,F1,F1,ROC_AUC,ROC_AUC
,mean,std,mean,std,mean,std,mean,std,mean,std
Model,,,,,,,,,,
LinearSVM,0.7951234567901234,0.13436079600283282,0.7907142857142858,0.13082742956479199,1.0,0.0,0.8789660204294352,0.08543867795955135,0.7039517195767195,0.12151065166552476
LogisticRegression,0.7990123456790124,0.08360969264481813,0.8440611003540065,0.024584616820978594,0.9047619047619048,0.12598815766974242,0.8701664532650448,0.06088721881119691,0.6299603174603174,0.2706115726790443
RandomForest,0.7852469135802469,0.07772933529636672,0.812037037037037,0.08829372510549158,0.9365079365079364,0.109971479845643,0.8645901523950305,0.05954092462979801,0.7520667989417991,0.11543595901500263
XGBoost,0.8037654320987654,0.06780922497880947,0.8155254091300602,0.09071700465892649,0.9603174603174603,0.06873217490352689,0.8783634665987607,0.051524140381093854,0.7367724867724869,0.08420470665982238
